% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=42, Thu Oct 30 22:06:02 2025
1 100 0.17047736516147516 0.19892157062434473 0.34726519796068533 0.36826886827659594 0.778851236283795 0.9148489653887273 1.247574495678065
2 200 0.17047736516147516 0.19892157062434473 0.34726519796068533 0.36826886827659594 0.778851236283795 0.9148489653887273 1.247574495678065
3 300 0.17047736516147516 0.19892157062434473 0.34726519796068533 0.36826886827659594 0.778851236283795 0.9148489653887273 1.247574495678065
4 400 -0.2701013785450523 -0.24425216079163617 0.24197137523987564 0.3781966694969635 0.7761080719965054 0.9192498484718182 1.2460481437995912
5 500 -0.2701013785450523 -0.24425216079163617 0.24197137523987564 0.3781966694969635 0.7761080719965054 0.9192498484718182 1.2460481437995912
6 600 -0.2701013785450523 -0.24425216079163617 0.24197137523987564 0.3781966694969635 0.7761080719965054 0.9192498484718182 1.2460481437995912
7 700 -0.2514990896381488 -0.22203332009174737 0.46375271323074696 0.6628822881251769 0.5708678243913177 0.9555828125303203 1.3270159816186713
8 800 -0.2514990896381488 -0.22203332009174737 0.46375271323074696 0.6628822881251769 0.5708678243913177 0.9555828125303203 1.3270159816186713
9 900 -0.2514990896381488 -0.22203332009174737 0.46375271323074696 0.6628822881251769 0.5708678243913177 0.9555828125303203 1.3270159816186713
10 1000 -0.608969427272394 -0.5639266494422566 0.4684900167122565 0.76758612760029 0.44399178242290677 0.7673042636660601 1.4879904112933033
11 1100 -0.608969427272394 -0.5639266494422566 0.4684900167122565 0.76758612760029 0.44399178242290677 0.7673042636660601 1.4879904112933033
12 1200 -0.608969427272394 -0.5639266494422566 0.4684900167122565 0.76758612760029 0.44399178242290677 0.7673042636660601 1.4879904112933033
13 1300 -0.338984679566398 -0.2754447762088413 0.5181577816841954 0.7191520642909842 0.48476910634404946 0.9668890886925375 1.3528209059966905
14 1400 -0.338984679566398 -0.2754447762088413 0.5181577816841954 0.7191520642909842 0.48476910634404946 0.9668890886925375 1.3528209059966905
15 1500 -0.338984679566398 -0.2754447762088413 0.5181577816841954 0.7191520642909842 0.48476910634404946 0.9668890886925375 1.3528209059966905
16 1600 -0.5554894519969595 -0.46531019173147725 0.5153992293952969 0.7521231095054061 0.38885252481376453 0.9025502515318714 1.4262526975980507
17 1700 -0.5554894519969595 -0.46531019173147725 0.5153992293952969 0.7521231095054061 0.38885252481376453 0.9025502515318714 1.4262526975980507
18 1800 -0.5554894519969595 -0.46531019173147725 0.5153992293952969 0.7521231095054061 0.38885252481376453 0.9025502515318714 1.4262526975980507
19 1900 -0.4001870533996131 -0.2647426653575744 0.5158288066739751 0.6405749093091196 0.4197567580153395 1.0612933725374842 1.3028663175892086
20 2000 -0.4001870533996131 -0.2647426653575744 0.5158288066739751 0.6405749093091196 0.4197567580153395 1.0612933725374842 1.3028663175892086
21 2100 -0.4001870533996131 -0.2647426653575744 0.5158288066739751 0.6405749093091196 0.4197567580153395 1.0612933725374842 1.3028663175892086
22 2200 -0.3431989357728863 -0.17433686566750486 0.5952664315224485 0.6829387938137181 0.26720247467371483 1.1160411646172679 1.2973260794449384
23 2300 -0.3431989357728863 -0.17433686566750486 0.5952664315224485 0.6829387938137181 0.26720247467371483 1.1160411646172679 1.2973260794449384
24 2400 -0.3431989357728863 -0.17433686566750486 0.5952664315224485 0.6829387938137181 0.26720247467371483 1.1160411646172679 1.2973260794449384
25 2500 0.05930544626941055 0.17436098431677682 0.5272704238105357 0.5298513655944225 0.5357192341421242 0.9699000881321899 1.3312771015875495
26 2600 0.05930544626941055 0.17436098431677682 0.5272704238105357 0.5298513655944225 0.5357192341421242 0.9699000881321899 1.3312771015875495
27 2700 0.05930544626941055 0.17436098431677682 0.5272704238105357 0.5298513655944225 0.5357192341421242 0.9699000881321899 1.3312771015875495
28 2800 0.20324852862970333 0.2300258750636356 0.49657664406998586 0.5586495539715037 0.6547752336302749 0.912638950246995 1.3184686344075396
29 2900 0.20324852862970333 0.2300258750636356 0.49657664406998586 0.5586495539715037 0.6547752336302749 0.912638950246995 1.3184686344075396
30 3000 0.20324852862970333 0.2300258750636356 0.49657664406998586 0.5586495539715037 0.6547752336302749 0.912638950246995 1.3184686344075396
31 3100 0.127542168674192 0.16930078765244355 0.6294669330203375 0.7410970291647174 0.488898095693782 0.9558437549021398 1.359169367018537
32 3200 0.127542168674192 0.16930078765244355 0.6294669330203375 0.7410970291647174 0.488898095693782 0.9558437549021398 1.359169367018537
33 3300 0.127542168674192 0.16930078765244355 0.6294669330203375 0.7410970291647174 0.488898095693782 0.9558437549021398 1.359169367018537
34 3400 0.639305402181968 0.640748924515613 0.7002421278608779 0.7186296733089879 0.5303350691384746 0.6186551578842435 1.5284012922217487
35 3500 0.639305402181968 0.640748924515613 0.7002421278608779 0.7186296733089879 0.5303350691384746 0.6186551578842435 1.5284012922217487
36 3600 0.639305402181968 0.640748924515613 0.7002421278608779 0.7186296733089879 0.5303350691384746 0.6186551578842435 1.5284012922217487
37 3700 0.27572752284386204 0.3495676466794637 0.6856532882633886 0.7238417116224284 0.44616609324173556 0.8563830439326259 1.4378956496582416
38 3800 0.27572752284386204 0.3495676466794637 0.6856532882633886 0.7238417116224284 0.44616609324173556 0.8563830439326259 1.4378956496582416
39 3900 0.27572752284386204 0.3495676466794637 0.6856532882633886 0.7238417116224284 0.44616609324173556 0.8563830439326259 1.4378956496582416
40 4000 0.02027484873653152 0.08435299756728401 0.6268607073638155 0.7436184617985735 0.4615790762139135 0.9933557110133656 1.3417112907770583
41 4100 0.02027484873653152 0.08435299756728401 0.6268607073638155 0.7436184617985735 0.4615790762139135 0.9933557110133656 1.3417112907770583
42 4200 0.02027484873653152 0.08435299756728401 0.6268607073638155 0.7436184617985735 0.4615790762139135 0.9933557110133656 1.3417112907770583
