% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, further/more values", seed=42, Thu Oct 30 22:06:02 2025, <python>{}</python>
1 100 1.3354011625304725 1.0000333338888951 -0.007977771202130928 -7.9777712021309281e-03 107.0973355769473 110.92595337993015 109.44115667946234 0.0054022905998479314 nan   
2 200 1.8352006703565704 1.6632359023125047 -0.008198027985162538 -8.1980279851625384e-03 0.003287076668458735 111.2930865068303 103.93448350181806 -0.003552142759061444 nan   
3 300 2.2721776433146568 2.775238022656187 -0.008435393522657129 -8.4353935226571287e-03 -0.003271543187512011 110.65755026658398 0.011215895936778054 -0.006264757788894292 nan   
4 400 2.6219729272976173 4.595162339698701 -0.008662939565299312 -8.6629395652993123e-03 -0.006586194770630572 108.60452771521354 0.003521034340640824 -0.00786041435058564 nan   
5 500 2.44758014568183 6.751914359021963 -0.008662939565299312 -8.6073538685398059e-03 -0.007281658292577348 107.26498364093767 0.0027077267605451136 -0.008053034471995256 nan   
6 600 2.183458721648928 13.91990427375065 -0.00885129583465881 -8.8512958346588094e-03 -0.008210037973318516 -0.004717326113789124 0.00038400135026003465 -0.008380090966878983 nan   
7 700 2.1423679718963275 18.765452354063502 -0.00885129583465881 -8.6246230789949821e-03 -0.008303677852127664 -0.007596535786830739 0.0002473028556881935 -0.008423404400558863 nan   
8 800 1.9845434725320945 14.22833989714046 -0.00885129583465881 -8.7187845597469608e-03 -0.00830165614391749 -0.007845814903134768 0.00021736699791517072 -0.008421600551520393 nan   
9 900 1.8579703512474122 15.716942785913222 -0.00885129583465881 -8.7773261001594625e-03 -0.008379619562571048 -0.007945799911639191 0.00023622898437572308 -0.00848073878891288 nan   
10 1000 1.8367897891661227 19.283939104678854 -0.00885129583465881 -8.7374687151621482e-03 -0.008349695397374086 -0.007901998673240263 0.00020545483468297626 -0.008473160343249068 nan   
11 1100 1.8068939006530298 30.711496090477095 -0.00885129583465881 -8.7512418427646999e-03 -0.008383747329814182 -0.007946263724647986 0.00021248367987929118 -0.008507530888490888 nan   
12 1200 1.7255786320352413 36.57473835551925 -0.008863897455162015 -8.8638974551620148e-03 -0.00841698168851093 -0.008110793790889099 0.0001979175948420616 -0.008509435238370996 nan   
13 1300 1.6725320359267952 44.88556444271372 -0.008863897455162015 -8.7237959165024463e-03 -0.00836401348663266 -0.007917759421850525 0.0002168613192909223 -0.008506660829714591 nan   
14 1400 1.6499637109523133 45.34709429896182 -0.008863897455162015 -8.8003484399197113e-03 -0.008365698822022262 -0.00804161630020237 0.00023638096303693623 -0.008493831903636544 nan   
15 1500 1.8487622588881394 48.47691192836127 -0.00889011268878118 -8.8901126887811800e-03 -0.008395375949893176 -0.00806467780009861 0.00017742321245293145 -0.008481085760908277 nan   
16 1600 1.7844424039363826 43.86439619450711 -0.00889011268878118 -8.8090970002572960e-03 -0.008397037249897588 -0.008102673958751123 0.00021184259143481113 -0.008511970420204695 nan   
17 1700 1.9258834625715562 42.05757464791802 -0.00889011268878118 -8.7859612659448062e-03 -0.008428355438588572 -0.008116486472068866 0.000191210078562069 -0.00852699717005484 nan   
18 1800 1.8609556415016104 37.903182995027855 -0.00889011268878118 -8.8053033536800648e-03 -0.008367877267660551 -0.00803735021577279 0.0002176798940528111 -0.008474129773338676 nan   
19 1900 1.845009834362592 35.31025891114504 -0.00889011268878118 -8.7440399305938887e-03 -0.008379760860550456 -0.008024071670419672 0.00020005956745523974 -0.00850069288174295 nan   
20 2000 1.8677103201926986 52.24617350905934 -0.00889011268878118 -8.7688542823503007e-03 -0.008408209634007218 -0.007960356944167999 0.00020742788757275796 -0.008511449024041096 nan   
21 2100 1.823066486945915 53.82599916688342 -0.00889011268878118 -8.7150371536661615e-03 -0.008446485853772036 -0.007826198191202977 0.00020189021851917295 -0.00852438172236045 nan   
22 2200 1.9785163742539027 61.8301535808184 -0.00889011268878118 -8.7166300860137130e-03 -0.008355410650690334 -0.00785995627561585 0.00018872343473986392 -0.008472546165220574 nan   
23 2300 2.0054566131209297 120.54952053691225 -0.00889011268878118 -8.8461430653570348e-03 -0.008433324555711686 -0.008030172289709075 0.00016632656699288283 -0.008476874373415391 nan   
24 2400 1.9018957435826016 94.78640263682794 -0.00889011268878118 -8.8884682790840285e-03 -0.008440072623690285 -0.008050586370089855 0.00023000858087076498 -0.00853408775091543 nan   
25 2500 2.141779256115387 72.98598993160007 -0.00889011268878118 -8.8005550183493219e-03 -0.008436491372720487 -0.008003222557388712 0.00018853155353060896 -0.008508673544263243 nan   
26 2600 2.0276358230946188 73.28702347575378 -0.00889011268878118 -8.7432741641052733e-03 -0.008409770292806795 -0.008051103634213205 0.0001736344296183398 -0.00848809613252174 nan   
27 2700 2.1314718778279564 78.21280892699264 -0.00892303992485111 -8.9230399248511096e-03 -0.008415978524229059 -0.008056406449993456 0.00017785508390258213 -0.008495631539130528 nan   
28 2800 2.506051798877668 79.15328054653442 -0.00892303992485111 -8.8160436983608162e-03 -0.008380081823572175 -0.008083038376145516 0.00021601227575927633 -0.00851251092129979 nan   
29 2900 2.3820981076197065 77.72552152399578 -0.00892303992485111 -8.8536518314889685e-03 -0.00838850114974855 -0.008067075118493893 0.00019727711329803506 -0.008486194602113754 nan   
30 3000 2.0770322361025046 98.25885745609823 -0.00892303992485111 -8.7264633959257074e-03 -0.008408044084299387 -0.008056348044340002 0.00023702402689686902 -0.008532213811751933 nan   
31 3100 2.1451095521174213 131.2479074934329 -0.00892303992485111 -8.7772756029812632e-03 -0.008381152182860369 -0.00808338708852392 0.00021130353299439117 -0.00849120563441777 nan   
32 3200 2.10499509662011 127.67318839502694 -0.00892303992485111 -8.7391202592405799e-03 -0.008389730166432251 -0.008004706015106621 0.00022490732287341886 -0.008491267982979282 nan   
33 3300 2.00580727436031 104.81164325306901 -0.00892303992485111 -8.7693909501803478e-03 -0.008444488350390626 -0.008086186802599392 0.00019144284160126784 -0.00853217180242646 nan   
34 3400 2.1801984812188833 110.28570123247795 -0.00892303992485111 -8.8966257714148261e-03 -0.008395547193095284 -0.008058839157716614 0.00019923669595598922 -0.008480958679158539 nan   
35 3500 1.9737822769444138 104.46836868295192 -0.008925496958594624 -8.9254969585946236e-03 -0.00838081081279692 -0.00801825835090957 0.0001915904311970626 -0.008495018465159768 nan   
36 3600 1.8714649940565826 145.96926249041658 -0.008925496958594624 -8.9100111120547342e-03 -0.008393994070932888 -0.008045825149815831 0.00024563242564001886 -0.008533928836764959 nan   
37 3700 2.1086367529179793 141.85802369381844 -0.008925496958594624 -8.8166169695376995e-03 -0.00833656827930363 -0.007952717649920789 0.00021826270480861977 -0.008491818423429205 nan   
38 3800 2.122416970970026 125.63881873236564 -0.008925496958594624 -8.7738457621131648e-03 -0.008399676632464482 -0.008007292930078186 0.00021610981482228682 -0.008521447356943362 nan   
39 3900 2.268962959395576 124.01594728055541 -0.008925496958594624 -8.8344543403719514e-03 -0.008401843532375962 -0.007842363860447711 0.0002309959958854517 -0.008540951481830997 nan   
40 4000 2.1938511453152305 178.16109119116888 -0.008925496958594624 -8.8365107861758229e-03 -0.008377201339387942 -0.008038673342500184 0.0001687227685124252 -0.008462244687085561 nan   
