% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=42, Thu Oct 30 22:06:02 2025, <python>{}</python>
1 100 1.3354011625304725 0 0 1.134277591404531 1.1630749995171856 1.378801289063389
2 200 1.8352006703565704 0 0 1.0108967783716656 1.6010730350622864 1.8034999720084395
3 300 2.2721776433146568 0 0 0.546687651346541 1.3337833268129096 2.206732905323795
4 400 2.6219729272976173 0 0 0.3911567591331594 0.8435749582619246 2.3354457078428097
5 500 2.44758014568183 0 0 0.23591588553935566 0.4703158347282344 2.0174165202654835
6 600 2.183458721648928 0 0 0.12802867726859576 0.27829077065732843 1.5143310267333623
7 700 2.1423679718963275 0 0 0.11043152193369198 0.2078542225761823 1.0938951249678226
8 800 1.9845434725320945 0 0 0.08974299795352705 0.16107532065078436 0.9390515628974365
9 900 1.8579703512474122 0 0 0.06701972673094836 0.11975565776394825 0.7951709399316617
10 1000 1.8367897891661227 0 0 0.055495236428032634 0.09639758800963967 0.95640963571806
11 1100 1.8068939006530298 0 0 0.048257119575622696 0.08167153237255505 1.0632634794984712
12 1200 1.7255786320352413 0 0 0.05543384443617183 0.09766631417590149 1.070101304830937
13 1300 1.6725320359267952 0 0 0.037606208066199596 0.059419446871777706 0.984220996627028
14 1400 1.6499637109523133 0 0 0.03134774345464397 0.05249107124083996 1.0283113057861766
15 1500 1.8487622588881394 0 0 0.04254413323803812 0.07124859395851553 0.9556797570133048
16 1600 1.7844424039363826 0 0 0.03545431418038424 0.06429490040507854 0.7133733298114858
17 1700 1.9258834625715562 0 0 0.03790476070773525 0.0718037288744405 0.7585659808061118
18 1800 1.8609556415016104 0 0 0.03323719269379516 0.07164324306535128 0.6958484344511959
19 1900 1.845009834362592 0 0 0.024916527085420356 0.0699101208183995 0.7444595874914687
20 2000 1.8677103201926986 0 0 0.02983484172194456 0.07246550870850867 0.9250467818929954
21 2100 1.823066486945915 0 0 0.026181302098268303 0.06884404077579627 0.906758069870889
22 2200 1.9785163742539027 0 0 0.026406226570003112 0.08969281821513092 1.2767968986244356
23 2300 2.0054566131209297 0 0 0.02258044367876518 0.06393049087888773 1.2213224794718667
24 2400 1.9018957435826016 0 0 0.020798363746255082 0.05948031755184628 1.0106870844055733
25 2500 2.141779256115387 0 0 0.018952677608288865 0.06702594959136203 1.105571321029944
26 2600 2.0276358230946188 0 0 0.017691435140563642 0.06386923547622923 1.0621744164268256
27 2700 2.1314718778279564 0 0 0.014921298023346583 0.06266810672412479 0.9831791002551971
28 2800 2.506051798877668 0 0 0.018977954313960353 0.0954764555285702 1.2141767171528706
29 2900 2.3820981076197065 0 0 0.013424601541038255 0.08380746569806313 1.2112639942426258
30 3000 2.0770322361025046 0 0 0.010507178815397675 0.04643592532520503 1.0248494168334703
31 3100 2.1451095521174213 0 0 0.01362739323829332 0.03587994750522158 1.1106895071665999
32 3200 2.10499509662011 0 0 0.014895604484085305 0.029128037166259946 0.9236271666927942
33 3300 2.00580727436031 0 0 0.0085861832122775 0.023290497163238073 0.7913582336080404
34 3400 2.1801984812188833 0 0 0.011722644569595408 0.02600614755072005 0.774739589153951
35 3500 1.9737822769444138 0 0 0.010402754902384752 0.017473190742216545 0.6648310229680611
36 3600 1.8714649940565826 0 0 0.00888553792975835 0.01634551893302407 0.6596431070180213
