% # columns="iter, evals, sigma, 0, fitness, xbest" seed=42, Thu Oct 30 22:06:02 2025, <python>{}</python>
1 100 1.3354011625304725 0 -0.007977771202130928 -0.48423407286625136 1.2669322645484034 -0.7076930549941222
2 200 1.8352006703565704 0 -0.008198027985162538 -0.7038579739532617 1.7083534174320087 -2.3881528914711416
3 300 2.2721776433146568 0 -0.008435393522657129 -1.2010095632375222 2.4895721767454786 -1.1257145222079958
4 400 2.6219729272976173 0 -0.008662939565299312 -1.0743095452992881 2.686876290972052 0.7193239840691484
5 500 2.44758014568183 0 -0.008607353868539806 -0.7201884260876275 1.6726766715784045 0.0375570593014421
6 600 2.183458721648928 0 -0.00885129583465881 -0.9364589142158742 2.1552025023060835 3.050413929777806
7 700 2.1423679718963275 0 -0.008624623078994982 -0.6902706593798096 1.8589635916496103 -0.5909982656749999
8 800 1.9845434725320945 0 -0.00871878455974696 -0.8614104062910332 1.8973449396235538 0.3364841735629185
9 900 1.8579703512474122 0 -0.008777326100159463 -0.8658176795097013 2.2015503310242375 1.8314862010640827
10 1000 1.8367897891661227 0 -0.008737468715162148 -0.9173827508824562 2.271601397153371 2.7696403709619046
11 1100 1.8068939006530298 0 -0.0087512418427647 -0.9377958763102956 2.2006991952428843 -0.1889106289450163
12 1200 1.7255786320352413 0 -0.008863897455162015 -1.0097454585523933 2.3254255275839824 2.3195530283238908
13 1300 1.6725320359267952 0 -0.008723795916502446 -0.9314335963482975 2.150045916739907 1.2667336820844337
14 1400 1.6499637109523133 0 -0.008800348439919711 -0.9478562708342321 2.1676704553675092 -0.1372425904331468
15 1500 1.8487622588881394 0 -0.00889011268878118 -0.8405550594375726 1.9960237298370507 0.0015499975017678747
16 1600 1.7844424039363826 0 -0.008809097000257296 -0.8752808443897165 2.0944124288318626 0.7226051962099505
17 1700 1.9258834625715562 0 -0.008785961265944806 -0.8993523517838029 2.197035857628504 0.5439978902862064
18 1800 1.8609556415016104 0 -0.008805303353680065 -0.8798375607704196 2.178006655259166 1.4683568209437523
19 1900 1.845009834362592 0 -0.008744039930593889 -0.881432594083234 2.0654043929293033 1.310471769764677
20 2000 1.8677103201926986 0 -0.0087688542823503 -0.8636323568898642 2.061158559129864 2.595115763396814
21 2100 1.823066486945915 0 -0.008715037153666162 -0.8652842515808881 2.0129434109171225 1.727741759068428
22 2200 1.9785163742539027 0 -0.008716630086013713 -0.8584580859040555 2.0305874766020056 2.3208834418881525
23 2300 2.0054566131209297 0 -0.008846143065357035 -0.8624361948236327 2.0512450591161904 3.9489727495363383
24 2400 1.9018957435826016 0 -0.008888468279084029 -0.8807378769721593 2.178665134743026 1.8816237982387694
25 2500 2.141779256115387 0 -0.008800555018349322 -0.8728267051027777 2.0518932263019227 1.063540649832386
26 2600 2.0276358230946188 0 -0.008743274164105273 -0.8660167021582159 2.0364674209622993 3.3133463733230126
27 2700 2.1314718778279564 0 -0.00892303992485111 -0.8820322834854428 2.207801466472073 1.7480077660494286
28 2800 2.506051798877668 0 -0.008816043698360816 -0.873772246938961 2.206324517532549 1.9707032995315634
29 2900 2.3820981076197065 0 -0.008853651831488969 -0.8917754607295576 2.0707405007308255 2.4666107365566368
30 3000 2.0770322361025046 0 -0.008726463395925707 -0.8989617877518224 2.1593578759482956 3.51946190503568
31 3100 2.1451095521174213 0 -0.008777275602981263 -0.8641981147094134 2.089320223872968 0.003406223830914046
32 3200 2.10499509662011 0 -0.00873912025924058 -0.9103711684305098 2.1530153083600774 2.637509082517651
33 3300 2.00580727436031 0 -0.008769390950180348 -0.8864789435441595 2.1323248731470508 1.7325376651441071
34 3400 2.1801984812188833 0 -0.008896625771414826 -0.8886235739821484 2.145830749365547 0.8039296336659353
35 3500 1.9737822769444138 0 -0.008925496958594624 -0.893735613847557 2.113738893629061 2.423867018859353
36 3600 1.8714649940565826 0 -0.008910011112054734 -0.8858599275547367 2.1335357430624238 0.8322894289405851
37 3700 2.1086367529179793 0 -0.0088166169695377 -0.9005926268958726 2.1398196209848046 2.012452966241324
38 3800 2.122416970970026 0 -0.008773845762113165 -0.8849458775155307 2.1605781864431086 1.5644772931381206
39 3900 2.268962959395576 0 -0.008834454340371951 -0.8996410316086323 2.1620038448660335 2.639546518727811
40 4000 2.1938511453152305 0 -0.008836510786175823 -0.8891094299689358 2.1840461467761645 1.4634171952780899
41 4100 1.964476059212815 0 -0.008840165422082337 -0.8940883334845845 2.16716182976995 2.0665439917524155
42 4200 1.795398466390789 0 -0.008817662913325879 -0.8898155210130921 2.1640598426009814 1.3474481394315436
43 4300 1.8455632057781723 0 -0.008786180355597197 -0.8924672086390772 2.1413758426585057 1.2068327100931828
44 4400 1.7187804648929037 0 -0.008815253115106031 -0.8898229530298764 2.157784357513463 1.2284094644931645
45 4500 1.8519447341776614 0 -0.008844494301815716 -0.8893908713784063 2.1537764227149587 1.531746862888997
46 4600 1.923745834051344 0 -0.008781770015638554 -0.8906732647393614 2.1852681402336396 1.4025909788651876
47 4700 1.898065554542253 0 -0.0086975925922006 -0.8880176491802516 2.1959562666073182 1.2816401222746083
48 4800 1.9934673896633925 0 -0.008895290168924123 -0.8842659035363815 2.1311434822766366 1.0103560230238033
49 4900 1.9379393232393285 0 -0.00876461224101283 -0.8919134103964697 2.175212514136798 1.4863095409099196
50 5000 1.986098858978133 0 -0.0088960753121497 -0.8865107041695985 2.1443080155963035 1.2420353302753964
51 5100 2.2332087577280157 0 -0.008747913379433375 -0.8802167449585706 2.110926883456774 0.6009944072126417
52 5200 2.0347761085775615 0 -0.009000221466105225 -0.8879960168799652 2.1733836781176192 1.4025356016407062
53 5300 2.0254792368407237 0 -0.008766736580522945 -0.8777385511797295 2.077591057464197 0.3366974535600209
54 5400 1.7973532005308723 0 -0.008867250379711648 -0.8915937885077313 2.1569665197146026 1.6739648798467357
55 5500 1.6873877087289029 0 -0.008812280453557253 -0.8860995529046163 2.145759257455818 1.1810958115756471
56 5600 1.7023772194737095 0 -0.008821601901955465 -0.885644999191411 2.1324549594142637 1.0839050904328558
57 5700 1.5766798092351735 0 -0.008870284501864436 -0.8879302905560432 2.145332387287827 1.3523897661830087
58 5800 1.595908113253578 0 -0.008922069908180546 -0.8853895659884472 2.1107569947491176 1.0707773437520864
59 5900 1.5804129015152615 0 -0.008701370559257734 -0.8865451934612706 2.1167933501899383 1.258267594755145
60 6000 1.484769395887116 0 -0.008727034714259443 -0.8843738767317822 2.1276936979263383 1.0343675260906644
61 6100 1.5531144610465317 0 -0.008732035478174442 -0.8860790121618424 2.133390212077514 1.1898548062984087
62 6200 1.725347026786253 0 -0.008739164134675691 -0.885669843068583 2.106714790283655 1.1316609469168313
63 6300 1.5537679315526502 0 -0.008800587761181701 -0.884554991513062 2.1423542559867106 0.9585789584181394
64 6400 1.4247154401773956 0 -0.008943661377029729 -0.8838482802202606 2.1188123540731896 0.9382602680081913
65 6500 1.5288584479231402 0 -0.008858178511835945 -0.88650845214213 2.1236646806085018 1.2114945546195932
66 6600 1.4625590190055655 0 -0.008792426129121402 -0.8848391261805689 2.126240162554792 1.0322310679087325
67 6700 1.2978350870638382 0 -0.00873857575399802 -0.8843454966120343 2.126406368697305 1.0023522726587843
68 6800 1.2445360520717186 0 -0.008751951961368673 -0.8867903988122271 2.1178077278803844 1.2363829073268353
69 6900 1.2000478852500545 0 -0.00871894835326185 -0.884258927069427 2.1252240317729685 0.9601401019621025
70 7000 1.21090903272842 0 -0.008810987419558073 -0.8865170005690407 2.1242914467409344 1.2101611790415658
71 7100 1.1323417244535998 0 -0.008772746356901808 -0.8846059388071128 2.1230179519703563 1.0343309010149107
72 7200 1.1503980264634688 0 -0.008842258359174812 -0.8848453097316493 2.120197408528135 1.0609124444663087
