% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=42, Tue Oct  7 17:01:39 2025
1 100 1.14230810172284 1.0000450010125153 1.0 1.0 1.0000050000125 1.00001000005 1.0000150001125006 1.0000200002000015 1.0000250003125026 1.0000300004500045 1.0000350006125072 1.0000400008000108 1.0000450010125153
2 200 1.3556450272201985 1.1974341466350882 0.861601083152993 0.861601083152993 0.8755253451790197 0.9035820504144796 0.9364160303097299 0.9436152259552105 0.9516690340142887 0.9996572934524828 1.0263402507545623 1.0903216268726295 1.1974341466350882
3 300 1.4244095816710094 1.2229734638803926 0.8045847669685432 0.8045847669685432 0.8474087843455596 0.8704336526651653 0.9042830971876274 0.9247233330884442 0.9460951701500545 0.9828870633946235 1.0519225407371389 1.0961117592031908 1.2229734638803926
4 400 1.6197441487503363 1.289857094187213 0.7747210856741679 0.7747210856741679 0.8083527812771112 0.8196292277583085 0.8632800973203868 0.9258414660114408 0.9515502838245073 1.0121537667086855 1.0227412475094002 1.0900841223263995 1.289857094187213
5 500 1.5337660698276863 1.338304318872403 0.7151856784986126 0.7151856784986126 0.774717196452967 0.8307669220034077 0.8666362774145684 0.89234586263028 0.9459255418721831 1.0372801647370258 1.1273882974450502 1.1647614716206447 1.338304318872403
6 600 1.6231092852457387 1.3821238706089072 0.6604323660263968 0.6604323660263968 0.7312342993446201 0.7943544061453978 0.8142076734744113 0.8422243406869264 0.963664152194486 1.0745993158709235 1.136692186036201 1.1897580172597257 1.3821238706089072
7 700 1.7038131769282479 1.3171657303256665 0.6215473773819071 0.6215473773819071 0.7019536657663741 0.765712150833331 0.8299990991971814 0.8714897893162669 0.9927475241766335 1.0796023309469545 1.1336437311364933 1.2224853103183657 1.3171657303256665
8 800 1.811531066338327 1.322938940873608 0.5817037027184405 0.5817037027184405 0.6663681096441942 0.7596372513788519 0.8127737767080863 0.8715692588970616 1.0048530929557393 1.055184645227113 1.247951012215553 1.2693719536470796 1.322938940873608
9 900 1.8481448038306139 1.374612318205003 0.5491044230359917 0.5491044230359917 0.6658919607913178 0.7177387482439186 0.7906412971293683 0.911190427787048 1.0450889136122121 1.0627432081858048 1.2230285010129447 1.2780682319746515 1.374612318205003
10 1000 1.856405321794659 1.4182843116903783 0.5473925727561679 0.5473925727561679 0.6501399220941334 0.7171562257011036 0.7778872621803056 0.9629900884906459 0.9861440831180048 1.1261963240584523 1.2627746806268463 1.3233684291484478 1.4182843116903783
11 1100 1.9721659158222478 1.478656383639466 0.4999610160600087 0.4999610160600087 0.6086633265104345 0.7068023043719269 0.7991002146209 0.8877915764564452 0.9535828478927374 1.1023687091847518 1.2438309167736756 1.3436005969178073 1.478656383639466
12 1200 2.020692314997262 1.5647696732101437 0.49824390988576495 0.49824390988576495 0.5957006171064264 0.6536503019016489 0.8035798208086463 0.8670695915759468 0.97064143794401 1.1458427238102364 1.2157535519879163 1.3157928981152889 1.5647696732101437
13 1300 1.9574051363255764 1.7063378524350428 0.4701655831439316 0.4701655831439316 0.5977424388641421 0.677765214040873 0.8043380791613731 0.8579785008368166 0.9490403108801758 1.0549827453326486 1.303220083097876 1.4091954951560302 1.7063378524350428
14 1400 1.7903985901248707 1.6868370596926023 0.44264098147268155 0.44264098147268155 0.5758721632818469 0.6314843020482835 0.8121234928255597 0.8602928764664254 0.9500835232729835 1.0597478817795039 1.182145307124048 1.570670443140783 1.6868370596926023
15 1500 1.7182006686337536 1.7118762220994583 0.42768611355886393 0.42768611355886393 0.5549157090615672 0.7083001335686645 0.7848429072154892 0.8385331662268193 0.9210013096219622 1.0557711679035975 1.1713851452351374 1.6575473529190143 1.7118762220994583
16 1600 1.8185212901288499 1.7386532648940167 0.41879303947516866 0.41879303947516866 0.5561410307889171 0.6819515400838364 0.7440575309172186 0.8302252703620717 1.008900365794806 1.0670464314373493 1.1793456740350967 1.6192358202013974 1.7386532648940167
17 1700 1.7860990545127242 1.8614526091504875 0.42436429141679033 0.42436429141679033 0.5211129776956774 0.6543909629903943 0.7710269537618376 0.8072711507341275 0.98191072244666 1.031023674489662 1.231188087335576 1.7269235551850257 1.8614526091504875
18 1800 1.8622831817589356 1.9522640380876035 0.41229874406486433 0.41229874406486433 0.497100492617019 0.6424670874002646 0.7398201944320515 0.8193150689266244 0.975629909164786 1.0297636682351228 1.245750533242739 1.6855861772734537 1.9522640380876035
19 1900 1.7689410158234078 1.929075907213444 0.4007228568027007 0.4007228568027007 0.4696116515390468 0.6350608310856922 0.7290975505070498 0.8261991480243304 0.9409348582716671 1.0021261753480504 1.2238698656650988 1.751484719249062 1.929075907213444
20 2000 1.7941631619279397 1.8937927015167015 0.382957601709539 0.382957601709539 0.4790324523548314 0.6631145684923033 0.7014916486617349 0.7900771795438521 0.9274859143074875 1.0101067646125335 1.1548313377296364 1.7580036035715867 1.8937927015167015
21 2100 1.9950860463389701 2.0287908908839882 0.34351605273769464 0.34351605273769464 0.4879895178541269 0.6452840482310012 0.662540686131377 0.7750795057854916 0.8771134450795519 0.9802916929759081 1.1993646046422393 1.838109034990236 2.0287908908839882
22 2200 1.99305966014083 2.128361262801453 0.3265289682641405 0.3265289682641405 0.46110347242570027 0.5931665994057689 0.6974244292909888 0.8003365737364144 0.8474575096850596 0.9498505687569864 1.175399451993084 1.7811898299974764 2.128361262801453
23 2300 2.055465322719342 2.2160332667426648 0.2974965484685805 0.2974965484685805 0.43159895647259683 0.5641825296020362 0.6750574789906673 0.8149045971694872 0.8252633530291458 0.8912961804386991 1.0577415860493709 1.7147030453066114 2.2160332667426648
24 2400 1.9979803100238145 2.114753064783194 0.27383875369224225 0.27383875369224225 0.4359341260021588 0.5790323883935958 0.6307382310828225 0.8112035802181012 0.8507767613072605 0.8686354154481364 1.08144803232012 1.6757662047833963 2.114753064783194
25 2500 2.0100032696498586 2.053402675341765 0.2558606729995096 0.2558606729995096 0.44016395626572097 0.5393980559438581 0.6278698959051825 0.7854971996503587 0.804850966079963 0.8878747549712737 1.0681689409536774 1.5838221756450777 2.053402675341765
26 2600 2.112200049125294 2.0153149298860247 0.24517302613010886 0.24517302613010886 0.4228261943767613 0.5412395894306906 0.6061280924814949 0.7305301812889295 0.7938712786487265 0.8850835700940067 1.0902442334719251 1.4743888936255323 2.0153149298860247
27 2700 2.0651376510956045 1.9136825459988975 0.2345411549397148 0.2345411549397148 0.4015669578754602 0.5147724204548364 0.5974481750166991 0.6928926115178895 0.7804038514674557 0.9165457684777696 1.2526117249828153 1.405787451920839 1.9136825459988975
28 2800 1.997337150947997 2.0062041850239165 0.21714055269223392 0.21714055269223392 0.39098598824005915 0.5238283606444282 0.5914248305021175 0.6638111705660665 0.7816865103750041 0.9079386120791684 1.2204220701780237 1.3756905384124143 2.0062041850239165
29 2900 2.3553205291914634 2.0216701031341686 0.2088860774107773 0.2088860774107773 0.37635214672690037 0.4850576459141877 0.570793661418981 0.6305454846837999 0.77534361731485 0.8962602666121043 1.2382154025118672 1.4422246954662084 2.0216701031341686
30 3000 2.2108552555179783 1.876394542854906 0.20380166599657604 0.20380166599657604 0.3606277035461262 0.4988785703584778 0.5614585739885279 0.6174768698164371 0.8216005097135025 0.8945620113051135 1.2306276363836866 1.3902295262364508 1.876394542854906
31 3100 2.323443105473297 1.8876229822186477 0.1928359224493276 0.1928359224493276 0.35148661808999554 0.4754363846058827 0.5311570426432545 0.644611964132587 0.8280924500023957 0.928590334476231 1.1713850049401724 1.2842191630461068 1.8876229822186477
32 3200 2.5369659651684957 1.7162849203609738 0.1751024515021934 0.1751024515021934 0.34174864346495365 0.471346236621807 0.5108407210973535 0.6267407658156213 0.7850403056326657 1.0826095256506283 1.2370277139095371 1.2997714521921573 1.7162849203609738
33 3300 2.432651509214565 1.664093598634483 0.16597342338938226 0.16597342338938226 0.3487556572247611 0.4448793827169157 0.5231495473476809 0.6192935758441229 0.7669554805085461 1.0691210050520212 1.1838127396270417 1.3383049365966528 1.664093598634483
34 3400 2.4983740092955355 1.6343976452550122 0.15134209681533706 0.15134209681533706 0.3469708720252037 0.426965182523319 0.5195319362378555 0.5739096634373426 0.7524247198157766 1.062194277720833 1.2840580844484217 1.340475788248494 1.6343976452550122
35 3500 2.6847780639191834 1.732264958011989 0.13783280973819068 0.13783280973819068 0.33548395149000715 0.4114688705300817 0.5198370643718511 0.5461517458855154 0.7195129562567004 1.0587289467366081 1.2692698698270433 1.3401212324678133 1.732264958011989
36 3600 2.855255579467719 1.6525237772447865 0.1234518957760078 0.1234518957760078 0.3054648830193551 0.42774279386116093 0.5205005350925702 0.5592701345366852 0.6805231311913341 1.0270650013993485 1.2120816235538272 1.413140182026366 1.6525237772447865
37 3700 3.177526749881466 1.6475268789552402 0.107524961064462 0.107524961064462 0.27716018475601567 0.40040702855728105 0.5217439472162135 0.5951971172778875 0.703618480964234 0.9586283064000742 1.1717359152710478 1.5085987154117637 1.6475268789552402
