% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=42, Tue Oct  7 17:01:39 2025
1 100 -0.10315126242105463 -0.036309085009353995 0.055549648229451146 0.15262591730247166 0.8888255362193377 0.8970256431993602 0.9105622020085158 0.9638153243409057 0.9741827111048225 0.9901609333867525 1.0135094030619538 1.0444485180651766 1.102621209093989 1.1764235980708326
2 200 -0.1548818507844865 -0.039051886740216576 0.06171256287039204 0.15086363634921765 0.8888255362193377 0.8970256431993602 0.9105622020085158 0.9638153243409057 0.9741827111048225 0.9901609333867525 1.0135094030619538 1.0444485180651766 1.102621209093989 1.1764235980708326
3 300 -0.19834031018491727 -0.06117046886086101 0.08231900808429093 0.24255221003633257 0.8888255362193377 0.8970256431993602 0.9105622020085158 0.9638153243409057 0.9741827111048225 0.9901609333867525 1.0135094030619538 1.0444485180651766 1.102621209093989 1.1764235980708326
4 400 -0.2966059269368949 -0.0824813860921891 0.07565657317815698 0.3141879938575557 0.8888255362193377 0.8970256431993602 0.9105622020085158 0.9638153243409057 0.9741827111048225 0.9901609333867525 1.0135094030619538 1.0444485180651766 1.102621209093989 1.1764235980708326
5 500 -0.2890164533211517 -0.05964383052727756 0.09571354970232712 0.34370978905258076 0.8888255362193377 0.8970256431993602 0.9105622020085158 0.9638153243409057 0.9741827111048225 0.9901609333867525 1.0135094030619538 1.0444485180651766 1.102621209093989 1.1764235980708326
6 600 -0.24719477366736042 -0.07223549121800457 0.11531617990815367 0.35385673274048945 0.8888255362193377 0.8970256431993602 0.9105622020085158 0.9638153243409057 0.9741827111048225 0.9901609333867525 1.0135094030619538 1.0444485180651766 1.102621209093989 1.1764235980708326
7 700 -0.28409946252988216 -0.08695679403153808 0.09058722025856532 0.38329625154966035 0.8888255362193377 0.8970256431993602 0.9105622020085158 0.9638153243409057 0.9741827111048225 0.9901609333867525 1.0135094030619538 1.0444485180651766 1.102621209093989 1.1764235980708326
8 800 -0.36933772598323983 -0.09488717479186132 0.09921291492115994 0.37925657548451935 0.8888255362193377 0.8970256431993602 0.9105622020085158 0.9638153243409057 0.9741827111048225 0.9901609333867525 1.0135094030619538 1.0444485180651766 1.102621209093989 1.1764235980708326
9 900 -0.38970254959761313 -0.09769731186472519 0.10897154163442335 0.3342822402642093 0.8888255362193377 0.8970256431993602 0.9105622020085158 0.9638153243409057 0.9741827111048225 0.9901609333867525 1.0135094030619538 1.0444485180651766 1.102621209093989 1.1764235980708326
10 1000 -0.4586087257297995 -0.10004617789689371 0.14296006249629187 0.29812273650397436 0.8888255362193377 0.8970256431993602 0.9105622020085158 0.9638153243409057 0.9741827111048225 0.9901609333867525 1.0135094030619538 1.0444485180651766 1.102621209093989 1.1764235980708326
11 1100 -0.46786051948130974 -0.11355421694220892 0.11145774103737476 0.3055166622335084 0.5646198721356396 0.5807594516170806 0.7465507650038552 0.8434243585353093 0.9172971476802392 0.9811735189140147 1.1284330054566605 1.1723888323037044 1.2758432563450808 1.412604685682586
12 1200 -0.5682824863118205 -0.13083619351657705 0.1351121947238319 0.32437524296560755 0.5646198721356396 0.5807594516170806 0.7465507650038552 0.8434243585353093 0.9172971476802392 0.9811735189140147 1.1284330054566605 1.1723888323037044 1.2758432563450808 1.412604685682586
13 1300 -0.5966966985392553 -0.1565390640692357 0.16237548834716545 0.40403139397790044 0.5646198721356396 0.5807594516170806 0.7465507650038552 0.8434243585353093 0.9172971476802392 0.9811735189140147 1.1284330054566605 1.1723888323037044 1.2758432563450808 1.412604685682586
14 1400 -0.5855302316881204 -0.18403367983850422 0.16694275032154898 0.4738461247028629 0.5646198721356396 0.5807594516170806 0.7465507650038552 0.8434243585353093 0.9172971476802392 0.9811735189140147 1.1284330054566605 1.1723888323037044 1.2758432563450808 1.412604685682586
15 1500 -0.5829779741054032 -0.18266137976334418 0.17370641630786054 0.49594465296662116 0.5646198721356396 0.5807594516170806 0.7465507650038552 0.8434243585353093 0.9172971476802392 0.9811735189140147 1.1284330054566605 1.1723888323037044 1.2758432563450808 1.412604685682586
16 1600 -0.6439907841039896 -0.20926298783722397 0.20236811848793707 0.5230259718046584 0.5646198721356396 0.5807594516170806 0.7465507650038552 0.8434243585353093 0.9172971476802392 0.9811735189140147 1.1284330054566605 1.1723888323037044 1.2758432563450808 1.412604685682586
17 1700 -0.6407429013673732 -0.21529253084787864 0.20132249543588898 0.46833784181128557 0.5646198721356396 0.5807594516170806 0.7465507650038552 0.8434243585353093 0.9172971476802392 0.9811735189140147 1.1284330054566605 1.1723888323037044 1.2758432563450808 1.412604685682586
18 1800 -0.6508068281105956 -0.23411873416515416 0.20733353973836524 0.45088190519183047 0.5646198721356396 0.5807594516170806 0.7465507650038552 0.8434243585353093 0.9172971476802392 0.9811735189140147 1.1284330054566605 1.1723888323037044 1.2758432563450808 1.412604685682586
19 1900 -0.6090158214093022 -0.24364991698981023 0.19780276270453806 0.4586646889690154 0.5646198721356396 0.5807594516170806 0.7465507650038552 0.8434243585353093 0.9172971476802392 0.9811735189140147 1.1284330054566605 1.1723888323037044 1.2758432563450808 1.412604685682586
20 2000 -0.6239081542716864 -0.24570742110525112 0.2521061418394137 0.49493749371335427 0.5646198721356396 0.5807594516170806 0.7465507650038552 0.8434243585353093 0.9172971476802392 0.9811735189140147 1.1284330054566605 1.1723888323037044 1.2758432563450808 1.412604685682586
21 2100 -0.581991658664313 -0.2603806634656149 0.23776202839949692 0.5624473214194209 0.4374729561169013 0.5367307791979811 0.594425520958156 0.6181534894515451 0.7169115590952535 0.8416595828933374 0.9320767278132391 1.1057364121566182 1.4698650069801886 1.8195619888739443
22 2200 -0.5982251753294553 -0.2575581780825991 0.2602665700810266 0.581174780651817 0.4374729561169013 0.5367307791979811 0.594425520958156 0.6181534894515451 0.7169115590952535 0.8416595828933374 0.9320767278132391 1.1057364121566182 1.4698650069801886 1.8195619888739443
23 2300 -0.6156308970582128 -0.25281185602425144 0.25198131957267855 0.593974691315351 0.4374729561169013 0.5367307791979811 0.594425520958156 0.6181534894515451 0.7169115590952535 0.8416595828933374 0.9320767278132391 1.1057364121566182 1.4698650069801886 1.8195619888739443
24 2400 -0.6286211144827953 -0.19867325154598534 0.24857250372328604 0.6461616801072145 0.4374729561169013 0.5367307791979811 0.594425520958156 0.6181534894515451 0.7169115590952535 0.8416595828933374 0.9320767278132391 1.1057364121566182 1.4698650069801886 1.8195619888739443
25 2500 -0.5823402507740343 -0.2433775740111562 0.21930400503776204 0.6507932521451584 0.4374729561169013 0.5367307791979811 0.594425520958156 0.6181534894515451 0.7169115590952535 0.8416595828933374 0.9320767278132391 1.1057364121566182 1.4698650069801886 1.8195619888739443
26 2600 -0.5421682725858482 -0.2127734898080433 0.17246976567582833 0.6570377345019328 0.4374729561169013 0.5367307791979811 0.594425520958156 0.6181534894515451 0.7169115590952535 0.8416595828933374 0.9320767278132391 1.1057364121566182 1.4698650069801886 1.8195619888739443
